0.75	16.125	2.1267E-01	
0.75	16.375	2.0009E-01	
0.75	16.625	1.8432E-01	
0.75	16.875	1.8132E-01	
0.75	17.125	1.6390E-01	
0.75	17.375	1.5624E-01	
0.75	17.625	1.4701E-01	
0.75	17.875	1.3428E-01	
0.75	18.125	1.2801E-01	
0.75	18.375	1.2289E-01	
0.75	18.625	1.1674E-01	
0.75	18.875	1.0989E-01	
0.75	19.125	1.0178E-01	
0.75	19.375	9.6160E-02	
0.75	19.625	9.4198E-02	
0.75	19.875	8.7659E-02	
0.75	20.125	8.2659E-02	
0.75	20.375	7.9351E-02	
0.75	20.625	7.5774E-02	
0.75	20.875	7.0120E-02	
0.75	21.125	6.6466E-02	
0.75	21.375	6.3504E-02	
0.75	21.625	6.1465E-02	
0.75	21.875	5.7234E-02	
0.75	22.125	5.5388E-02	
0.75	22.375	5.1696E-02	
0.75	22.625	4.9657E-02	
0.75	22.875	4.7041E-02	
0.75	23.125	4.5464E-02	
0.75	23.375	4.3887E-02	
0.75	23.625	4.0656E-02	
0.75	23.875	3.8411E-02	
0.75	24.125	3.6899E-02	
0.75	24.375	3.6103E-02	
0.75	24.625	3.4483E-02	
0.75	24.875	3.3036E-02	
1.25	0.125	4.3234E+01	
1.25	0.375	1.0297E+02	
1.25	0.625	1.4251E+02	
1.25	0.875	1.6947E+02	
1.25	1.125	1.7978E+02	
1.25	1.375	1.8047E+02	
1.25	1.625	1.7532E+02	
1.25	1.875	1.6070E+02	
1.25	2.125	1.4382E+02	
1.25	2.375	1.2674E+02	
1.25	2.625	1.0905E+02	
1.25	2.875	9.2775E+01	
1.25	3.125	7.7274E+01	
1.25	3.375	6.4350E+01	
1.25	3.625	5.3234E+01	
1.25	3.875	4.4272E+01	
1.25	4.125	3.6565E+01	
1.25	4.375	3.0334E+01	
1.25	4.625	2.5028E+01	
1.25	4.875	2.1036E+01	
1.25	5.125	1.7509E+01	
1.25	5.375	1.4801E+01	
1.25	5.625	1.2620E+01	
1.25	5.875	1.0816E+01	
1.25	6.125	9.1967E+00	
1.25	6.375	7.8774E+00	
1.25	6.625	6.8274E+00	
1.25	6.875	5.9388E+00	
1.25	7.125	5.2234E+00	
1.25	7.375	4.6041E+00	
1.25	7.625	4.0041E+00	
1.25	7.875	3.5606E+00	
1.25	8.125	3.1514E+00	
1.25	8.375	2.7939E+00	
1.25	8.625	2.5047E+00	
1.25	8.875	2.2101E+00	
1.25	9.125	1.9921E+00	
1.25	9.375	1.7832E+00	
1.25	9.625	1.6347E+00	
1.25	9.875	1.4743E+00	
1.25	10.125	1.3212E+00	
1.25	10.375	1.2162E+00	
1.25	10.625	1.0966E+00	
1.25	10.875	9.8852E-01	
1.25	11.125	9.0544E-01	
1.25	11.375	8.2005E-01	
1.25	11.625	7.4812E-01	
1.25	11.875	6.8197E-01	
1.25	12.125	6.2812E-01	
1.25	12.375	5.8081E-01	
1.25	12.625	5.4888E-01	
1.25	12.875	5.0157E-01	
1.25	13.125	4.5734E-01	
1.25	13.375	4.2734E-01	
1.25	13.625	4.0118E-01	
1.25	13.875	3.6719E-01	
1.25	14.125	3.4264E-01	
1.25	14.375	3.1694E-01	
1.25	14.625	2.9310E-01	
1.25	14.875	2.7783E-01	
1.25	15.125	2.5064E-01	
1.25	15.375	2.4093E-01	
1.25	15.625	2.2390E-01	
1.25	15.875	2.0709E-01	
1.25	16.125	1.9809E-01	
1.25	16.375	1.8282E-01	
1.25	16.625	1.7240E-01	
1.25	16.875	1.6039E-01	
1.25	17.125	1.5632E-01	
1.25	17.375	1.4293E-01	
1.25	17.625	1.3435E-01	
1.25	17.875	1.2451E-01	
1.25	18.125	1.1797E-01	
1.25	18.375	1.1351E-01	
1.25	18.625	1.0516E-01	
1.25	18.875	1.0462E-01	
1.25	19.125	9.5198E-02	
1.25	19.375	9.1390E-02	
1.25	19.625	8.4890E-02	
1.25	19.875	8.0851E-02	
1.25	20.125	7.7005E-02	
1.25	20.375	7.2158E-02	
1.25	20.625	6.7466E-02	
1.25	20.875	6.7235E-02	
1.25	21.125	6.1581E-02	
1.25	21.375	6.0388E-02	
1.25	21.625	5.5850E-02	
1.25	21.875	5.2503E-02	
1.25	22.125	5.0426E-02	
1.25	22.375	4.7157E-02	
1.25	22.625	4.6772E-02	
1.25	22.875	4.3926E-02	
1.25	23.125	4.1195E-02	
1.25	23.375	4.0580E-02	
1.25	23.625	3.7587E-02	
1.25	23.875	3.7344E-02	
1.25	24.125	3.4257E-02	
1.25	24.375	3.3093E-02	
1.25	24.625	3.1913E-02	
1.25	24.875	2.8894E-02	
1.75	0.125	4.3003E+01	
1.75	0.375	1.0197E+02	
1.75	0.625	1.3955E+02	
1.75	0.875	1.6413E+02	
1.75	1.125	1.7613E+02	
1.75	1.375	1.7597E+02	
1.75	1.625	1.6913E+02	
1.75	1.875	1.5609E+02	
1.75	2.125	1.3978E+02	
1.75	2.375	1.2235E+02	
1.75	2.625	1.0493E+02	
1.75	2.875	8.8390E+01	
1.75	3.125	7.4389E+01	
1.75	3.375	6.1619E+01	
1.75	3.625	5.1042E+01	
1.75	3.875	4.1772E+01	
1.75	4.125	3.4497E+01	
1.75	4.375	2.8644E+01	
1.75	4.625	2.3617E+01	
1.75	4.875	1.9728E+01	
1.75	5.125	1.6466E+01	
1.75	5.375	1.3993E+01	
1.75	5.625	1.1839E+01	
1.75	5.875	1.0024E+01	
1.75	6.125	8.7121E+00	
1.75	6.375	7.4312E+00	
1.75	6.625	6.4504E+00	
1.75	6.875	5.5004E+00	
1.75	7.125	4.8618E+00	
1.75	7.375	4.1926E+00	
1.75	7.625	3.7317E+00	
1.75	7.875	3.3202E+00	
1.75	8.125	2.9314E+00	
1.75	8.375	2.6047E+00	
1.75	8.625	2.2486E+00	
1.75	8.875	2.0444E+00	
1.75	9.125	1.8451E+00	
1.75	9.375	1.6424E+00	
1.75	9.625	1.4682E+00	
1.75	9.875	1.3505E+00	
1.75	10.125	1.2262E+00	
1.75	10.375	1.0874E+00	
1.75	10.625	1.0004E+00	
1.75	10.875	9.3775E-01	
1.75	11.125	8.0544E-01	
1.75	11.375	7.4620E-01	
1.75	11.625	6.7889E-01	
1.75	11.875	6.3658E-01	
1.75	12.125	5.8542E-01	
1.75	12.375	5.3657E-01	
1.75	12.625	4.8465E-01	
1.75	12.875	4.5734E-01	
1.75	13.125	4.1195E-01	
1.75	13.375	3.8036E-01	
1.75	13.625	3.5618E-01	
1.75	13.875	3.2610E-01	
1.75	14.125	3.0670E-01	
1.75	14.375	2.7987E-01	
1.75	14.625	2.6571E-01	
1.75	14.875	2.4552E-01	
1.75	15.125	2.2771E-01	
