0.75	18.875	5.3651E-02
0.75	19.125	4.9686E-02
0.75	19.375	4.8043E-02
0.75	19.625	4.4720E-02
0.75	19.875	4.3128E-02
0.75	20.125	4.0498E-02
0.75	20.375	3.8611E-02
0.75	20.625	3.6687E-02
0.75	20.875	3.4326E-02
0.75	21.125	3.2914E-02
0.75	21.375	3.1849E-02
0.75	21.625	2.9103E-02
0.75	21.875	2.8102E-02
0.75	22.125	2.6819E-02
0.75	22.375	2.5728E-02
0.75	22.625	2.4483E-02
0.75	22.875	2.3662E-02
0.75	23.125	2.2045E-02
0.75	23.375	2.1506E-02
0.75	23.625	2.0967E-02
0.75	23.875	1.9736E-02
0.75	24.125	1.8247E-02
0.75	24.375	1.7452E-02
0.75	24.625	1.6746E-02
0.75	24.875	1.5629E-02
1.25	0.125	8.9423E+00
1.25	0.375	2.3316E+01
1.25	0.625	3.4749E+01
1.25	0.875	4.3475E+01
1.25	1.125	5.0109E+01
1.25	1.375	5.2637E+01
1.25	1.625	5.3381E+01
1.25	1.875	5.1982E+01
1.25	2.125	4.9827E+01
1.25	2.375	4.5169E+01
1.25	2.625	4.0600E+01
1.25	2.875	3.5583E+01
1.25	3.125	3.0951E+01
1.25	3.375	2.6819E+01
1.25	3.625	2.2456E+01
1.25	3.875	1.8863E+01
1.25	4.125	1.5937E+01
1.25	4.375	1.3384E+01
1.25	4.625	1.1345E+01
1.25	4.875	9.5133E+00
1.25	5.125	7.9379E+00
1.25	5.375	6.8176E+00
1.25	5.625	5.7718E+00
1.25	5.875	4.9596E+00
1.25	6.125	4.2500E+00
1.25	6.375	3.7264E+00
1.25	6.625	3.1836E+00
1.25	6.875	2.7794E+00
1.25	7.125	2.4291E+00
1.25	7.375	2.1404E+00
1.25	7.625	1.8927E+00
1.25	7.875	1.6553E+00
1.25	8.125	1.4757E+00
1.25	8.375	1.3127E+00
1.25	8.625	1.1727E+00
1.25	8.875	1.0489E+00
1.25	9.125	9.3762E-01
1.25	9.375	8.5718E-01
1.25	9.625	7.6171E-01
1.25	9.875	6.9010E-01
1.25	10.125	6.2081E-01
1.25	10.375	5.6371E-01
1.25	10.625	5.2509E-01
1.25	10.875	4.7709E-01
1.25	11.125	4.3783E-01
1.25	11.375	3.9638E-01
1.25	11.625	3.6815E-01
1.25	11.875	3.3261E-01
1.25	12.125	2.9950E-01
1.25	12.375	2.7756E-01
1.25	12.625	2.5626E-01
1.25	12.875	2.3495E-01
1.25	13.125	2.2045E-01
1.25	13.375	2.0441E-01
1.25	13.625	1.9338E-01
1.25	13.875	1.7875E-01
1.25	14.125	1.6130E-01
1.25	14.375	1.5232E-01
1.25	14.625	1.4154E-01
1.25	14.875	1.3345E-01
1.25	15.125	1.2150E-01
1.25	15.375	1.1596E-01
1.25	15.625	1.0739E-01
1.25	15.875	1.0253E-01
1.25	16.125	9.5598E-02
1.25	16.375	8.9391E-02
1.25	16.625	8.2742E-02
1.25	16.875	7.6350E-02
1.25	17.125	7.2693E-02
1.25	17.375	7.0422E-02
1.25	17.625	6.6187E-02
1.25	17.875	6.2633E-02
1.25	18.125	5.8758E-02
1.25	18.375	5.5255E-02
1.25	18.625	5.0776E-02
1.25	18.875	4.7966E-02
1.25	19.125	4.6413E-02
1.25	19.375	4.2859E-02
1.25	19.625	4.2923E-02
1.25	19.875	3.9689E-02
1.25	20.125	3.7226E-02
1.25	20.375	3.6032E-02
1.25	20.625	3.3799E-02
1.25	20.875	3.1413E-02
1.25	21.125	3.0091E-02
1.25	21.375	2.9154E-02
1.25	21.625	2.7935E-02
